as_of_date,target_date,acute_load_7,chronic_load_28,atl_ctl_ratio,days_since_last_hard,streak_length,trained_today,trained_hard_today,trained_days_2,trained_both_days_2,trained_days_7,trained_days_30,moving_time_acute_7,moving_time_chronic_28,today_relative_effort,dow_train_rate,month_train_rate,day_of_week,trained_last_weekend,month,season,days_since_last_long_ride,forecast_temp_high,forecast_temp_low,forecast_precip_probability,forecast_rain_expected,forecast_wind_speed,forecast_temp_high_vs_seasonal,forecast_temp_low_vs_seasonal,forecast_precip_probability_vs_seasonal,forecast_wind_speed_vs_seasonal,forecast_precip_morning,forecast_precip_midday,forecast_precip_evening,will_train_tomorrow,next_day_relative_effort
2026-04-23,2026-04-24,34.71983383432547,30.931678766963156,1.122468460115016,0,5,1,1,2.0,1,6.0,22.0,6918.447734209725,6122.533309975874,41.0,0.573170731707317,0.5660377358490566,4,True,4,1,7,16.0,2.9,0.0,0,16.1,1.2249180327868867,-2.0344262295081967,-28.142076502732237,2.9167213114754116,0.0,0.0,0.0,1,38.0
2026-04-24,2026-04-25,35.5398753757441,31.419149196827764,1.1311533343281106,1,6,1,0,2.0,1,6.0,22.0,7457.085800657294,6326.013771356847,38.0,0.4878048780487805,0.5740740740740741,5,True,4,1,8,16.9,2.1,0.0,0,13.3,2.0013114754098336,-2.922622950819672,-27.855191256830604,0.11737704918032854,0.0,0.0,0.0,0,0.0
2026-04-25,2026-04-26,26.654906531808077,29.252311321184468,0.9112068526532002,2,0,0,0,1.0,0,6.0,21.0,5592.81435049297,5889.736959539134,0.0,0.2926829268292683,0.5636363636363636,6,True,4,1,9,18.0,3.6,0.0,0,11.5,2.9626229508196698,-1.521967213114754,-27.74590163934426,-1.7065573770491795,0.0,0.0,0.0,0,0.0
2026-04-26,2026-04-27,19.991179898856057,27.234910540413125,0.734027742415078,3,0,0,0,0.0,0,5.0,21.0,4194.610762869728,5483.548203708849,0.0,0.4146341463414634,0.5535714285714286,0,True,4,1,10,13.3,6.8,37.5,1,14.9,-1.808196721311477,1.5727868852459013,9.42622950819672,1.6577049180327847,0.0,85.71428571428571,60.0,1,1.0
2026-04-27,2026-04-28,15.243384924142042,25.42560636521222,0.5995288649240759,4,1,1,0,1.0,0,5.0,22.0,3427.708072152296,5183.096603453066,1.0,0.5,0.5614035087719298,1,False,4,1,11,13.4,7.6,16.666666666666664,1,11.1,-1.823606557377051,2.3124590163934426,-10.91530054644809,-2.0495081967213107,25.0,14.285714285714285,20.0,0,0.0
2026-04-28,2026-04-29,11.432538693106531,23.672116271059654,0.48295380785550557,5,0,0,0,1.0,0,4.0,22.0,2570.781054114222,4825.641665283889,0.0,0.5365853658536586,0.5517241379310345,2,False,4,1,12,17.7,6.6,0.0,0,12.7,2.3613114754098383,1.2311475409836063,-27.691256830601095,-0.4229508196721312,0.0,0.0,0.0,0,0.0
2026-04-29,2026-04-30,8.574404019829899,22.03955652822795,0.3890461229947129,6,0,0,0,0.0,0,3.0,21.0,1928.0857905856665,4492.838791816034,0.0,0.5060240963855421,0.5423728813559322,3,False,4,1,13,22.1,5.8,0.0,0,11.0,6.6662295081967216,0.3403278688524596,-27.60928961748634,-2.090819672131147,0.0,0.0,0.0,0,0.0
2026-04-30,2026-05-01,6.430803014872424,20.519587112488093,0.3133982657457409,7,0,0,0,0.0,0,2.0,20.0,1446.0643429392499,4182.9878406563075,0.0,0.5783132530120482,0.6129032258064516,4,False,5,1,14,21.6,7.0,0.0,0,12.2,6.051475409836067,1.43016393442623,-27.281420765027324,-0.8770491803278695,0.0,0.0,0.0,0,0.0
2026-05-01,2026-05-02,4.823102261154318,19.10444317369581,0.252459714072958,8,0,0,0,0.0,0,1.0,20.0,1084.5482572044375,3894.505920611045,0.0,0.4819277108433735,0.59375,5,False,5,1,15,21.9,8.3,0.0,0,13.8,6.1960655737704915,2.6308196721311488,-27.199453551912566,0.7668852459016406,0.0,0.0,0.0,0,0.0
2026-05-02,2026-05-03,3.6173266958657386,17.78689536861334,0.20337032522543838,9,0,0,0,0.0,0,1.0,19.0,813.4111929033281,3625.91930539649,0.0,0.2891566265060241,0.5757575757575758,6,False,5,1,16,25.6,9.0,0.0,0,10.5,9.729508196721312,3.208524590163935,-26.762295081967217,-2.5406557377049186,0.0,0.0,0.0,0,0.0
2026-05-03,2026-05-04,2.712995021899304,16.560212929398627,0.16382609532049203,10,0,0,0,0.0,0,1.0,18.0,792.5583946774962,3426.2007326105254,0.0,0.42168674698795183,0.5588235294117647,0,False,5,1,17,25.0,9.3,0.0,0,10.6,9.016721311475408,3.378032786885246,-26.85792349726776,-2.4718032786885242,0.0,0.0,0.0,1,42.0
2026-05-04,2026-05-05,12.534746266424477,18.314681003233204,0.6844097510741051,0,1,1,1,1.0,0,1.0,18.0,3008.918796008122,3855.979992430489,42.0,0.4939759036144578,0.5714285714285714,1,False,5,1,18,19.4,10.6,0.0,0,10.3,3.2606557377049157,4.550819672131147,-26.543715846994537,-2.7308196721311457,0.0,0.0,0.0,1,32.0
2026-05-05,2026-05-06,17.401059699818358,19.2584961064585,0.9035523648174565,1,2,1,0,2.0,1,2.0,19.0,4899.939097006092,4319.222751573214,32.0,0.5301204819277109,0.5833333333333334,2,False,5,1,19,17.1,10.4,4.166666666666666,1,12.8,0.8455737704918036,4.203606557377049,-22.93715846994536,-0.2829508196721289,0.0,14.285714285714285,0.0,1,17.0
2026-05-06,2026-05-07,17.300794774863768,19.10273775428895,0.9056709565611553,2,3,1,0,2.0,1,3.0,19.0,6450.204322754569,4786.931527326786,17.0,0.5,0.5945945945945946,3,False,5,1,20,15.9,9.3,0.0,0,8.5,-0.4416393442622937,2.9918032786885256,-27.144808743169403,-4.557704918032787,0.0,0.0,0.0,1,8.0
2026-05-07,2026-05-08,14.975596081147826,18.337031702269023,0.8166859459208301,3,4,1,0,2.0,1,4.0,19.0,5770.903242065927,4714.246594407697,8.0,0.5714285714285714,0.6052631578947368,4,False,5,1,21,17.2,8.6,0.0,0,14.5,0.7311475409836063,2.2288524590163936,-27.11748633879781,1.4606557377049185,0.0,0.0,0.0,1,1.0
2026-05-08,2026-05-09,11.481697060860869,17.14137434349185,0.6698235993673507,4,5,1,0,2.0,1,5.0,19.0,4592.427431549445,4462.022691345096,1.0,0.47619047619047616,0.6153846153846154,5,False,5,1,22,20.3,7.6,0.0,0,9.3,3.6819672131147563,1.1354098360655733,-26.939890710382517,-3.6668852459016392,0.0,0.0,0.0,1,52.0
2026-05-09,2026-05-10,21.611272795645654,19.54541749221655,1.1056951228722423,0,6,1,1,2.0,1,6.0,19.0,4065.320573662084,4325.607333321296,52.0,0.2857142857142857,0.625,6,False,5,1,23,19.0,8.2,4.166666666666666,1,13.3,2.2662295081967194,1.6144262295081955,-22.568306010928964,0.398688524590165,0.0,0.0,20.0,0,0.0
2026-05-10,2026-05-11,16.208454596734242,18.197457665167132,0.8906988489804176,1,0,0,0,1.0,0,6.0,18.0,3048.990430246563,4027.2895861956895,0.0,0.42857142857142855,0.6097560975609756,0,False,5,1,24,20.6,10.0,0.0,0,13.1,3.7380327868852454,3.2885245901639344,-26.707650273224047,0.27803278688524635,0.0,0.0,0.0,1,9.0
2026-05-11,2026-05-12,14.406340947550682,17.56315023998319,0.8202595064497079,2,1,1,0,1.0,0,6.0,19.0,3597.7428226849224,4111.2006492166765,9.0,0.5,0.6190476190476191,1,True,5,1,25,26.7,7.0,0.0,0,12.3,9.715737704918034,0.1268852459016392,-26.721311475409834,-0.4918032786885238,0.0,0.0,0.0,1,24.0
2026-05-12,2026-05-13,16.80475571066301,18.007070913087798,0.9332309397665043,3,2,1,0,2.0,1,6.0,19.0,5830.807117013692,4691.807500994837,24.0,0.5357142857142857,0.627906976744186,2,True,5,1,26,14.6,10.3,70.83333333333334,1,25.7,-2.5281967213114758,3.2691803278688543,43.87978142076504,12.944262295081966,75.0,100.0,40.0,1,5.0
2026-05-13,2026-05-14,13.853566782997257,17.1100315397714,0.8096751166586307,4,3,1,0,2.0,1,6.0,19.0,5184.355337760269,4592.027673340021,5.0,0.5058823529411764,0.6363636363636364,3,True,5,1,27,15.3,9.0,50.0,1,19.7,-1.8934426229508183,1.8108196721311467,22.37704918032787,6.972459016393444,0.0,71.42857142857143,80.0,1,21.0
2026-05-14,2026-05-15,15.640175087247943,17.378305226683715,0.8999827591492098,5,4,1,0,2.0,1,6.0,19.0,6945.766503320202,5118.784385523467,21.0,0.5764705882352941,0.6444444444444445,4,True,5,1,28,9.6,6.8,62.5,1,19.0,-7.646557377049183,-0.5380327868852461,34.42622950819672,6.226885245901638,25.0,100.0,100.0,0,0.0
2026-05-15,2026-05-16,11.730131315435958,16.179801417946905,0.7249861115368635,6,0,0,0,1.0,0,5.0,19.0,5209.324877490151,4765.764772728745,0.0,0.4823529411764706,0.6304347826086957,5,True,5,1,29,12.1,6.0,70.83333333333334,1,15.9,-5.19639344262295,-1.4550819672131157,42.500000000000014,3.0888524590163957,75.0,100.0,100.0,0,0.0
2026-05-16,2026-05-17,8.79759848657697,15.063953044295394,0.5840165898491402,7,0,0,0,0.0,0,4.0,18.0,3906.9936581176134,4437.091340126763,0.0,0.2823529411764706,0.6170212765957447,6,True,5,1,30,16.1,5.6,16.666666666666664,1,10.1,-1.2613114754098333,-1.9668852459016382,-11.789617486338805,-2.7098360655737714,0.0,57.14285714285714,0.0,1,122.0
2026-05-17,2026-05-18,37.098198864932726,22.438852834343987,1.6533019374391433,0,1,1,1,1.0,0,5.0,18.0,4709.24524358821,4621.843661497331,122.0,0.43529411764705883,0.625,0,True,5,1,31,17.7,6.0,4.166666666666666,1,12.1,0.3177049180327849,-1.6767213114754105,-24.549180327868847,-0.6737704918032783,0.0,0.0,20.0,1,58.0
2026-05-18,2026-05-19,42.323649148699545,24.89134574232026,1.70033591541581,0,2,1,1,2.0,1,5.0,19.0,5837.933932691158,4939.233753807859,58.0,0.5058823529411764,0.6326530612244898,1,True,5,1,32,16.8,8.8,8.333333333333332,1,11.7,-0.6180327868852444,1.0183606557377072,-20.573770491803284,-1.0199999999999996,0.0,0.0,40.0,1,56.0
2026-05-19,2026-05-20,45.74273686152466,27.03677017388438,1.691871350288317,0,3,1,1,2.0,1,5.0,19.0,6612.200449518368,5214.803839752145,56.0,0.5411764705882353,0.64,2,True,5,1,33,18.8,7.0,8.333333333333332,1,9.4,1.2970491803278712,-0.8770491803278686,-20.423497267759565,-3.280655737704917,0.0,28.57142857142857,0.0,1,18.0
2026-05-20,2026-05-21,38.8070526461435,26.413544644650976,1.4692103300873076,1,4,1,0,2.0,1,5.0,19.0,8489.900337138777,5829.162195631307,18.0,0.5116279069767442,0.6470588235294118,3,True,5,1,0,22.8,7.1,0.0,0,9.7,5.195409836065572,-0.8911475409836056,-28.96174863387978,-2.9226229508196724,0.0,0.0,0.0,1,40.0
2026-05-21,2026-05-22,39.105289484607624,27.350541565709527,1.4297811760201304,2,5,1,0,2.0,1,5.0,19.0,9248.425252854082,6221.9096304153545,40.0,0.5697674418604651,0.6538461538461539,4,True,5,1,1,23.7,8.8,0.0,0,12.2,5.956393442622954,0.7013114754098364,-28.715846994535514,-0.3468852459016407,0.0,0.0,0.0,1,45.0
2026-05-22,2026-05-23,40.57896711345572,28.567745595660593,1.4204469504803912,0,6,1,1,2.0,1,6.0,19.0,9265.318939640561,6435.2951731453295,45.0,0.47674418604651164,0.660377358490566,5,True,5,1,2,18.7,10.6,0.0,0,11.4,0.8091803278688516,2.39016393442623,-28.647540983606557,-1.1475409836065573,0.0,0.0,0.0,1,176.0
2026-05-23,2026-05-24,74.43422533509178,38.73548727871848,1.9216029167131818,0,7,1,1,2.0,1,7.0,19.0,12954.73920473042,7648.240333618065,176.0,0.29069767441860467,0.6666666666666666,6,True,5,1,0,,,,0,,,,,,,,,1,86.0
2026-05-24,2026-05-25,77.32566900131883,41.99510884570341,1.841301787915955,0,8,1,1,2.0,1,7.0,19.0,13854.304403547816,8262.361689920268,86.0,0.4418604651162791,0.6727272727272727,0,True,5,1,0,16.9,10.5,29.166666666666668,1,10.8,-1.2832786885245895,2.1052459016393446,1.7896174863387984,-1.7186885245901617,0.0,0.0,100.0,1,8.0
2026-05-25,2026-05-26,59.99425175098912,39.65061858048249,1.5130722772764138,1,9,1,0,2.0,1,7.0,20.0,10963.478302660862,7850.5436423395595,8.0,0.5116279069767442,0.6785714285714286,1,True,5,1,1,15.3,9.0,45.83333333333333,1,9.5,-3.0714754098360615,0.5098360655737704,19.03005464480874,-3.022950819672131,75.0,100.0,20.0,1,5.0
2026-05-26,2026-05-27,46.24568881324184,37.260920747345764,1.2411311337907853,2,10,1,0,2.0,1,7.0,21.0,8749.858726995646,7454.575115281658,5.0,0.5465116279069767,0.6842105263157895,2,True,5,1,2,21.6,8.7,0.0,0,10.3,2.9865573770491807,0.10622950819672106,-26.120218579234972,-2.149508196721312,0.0,0.0,0.0,1,4.0
2026-05-27,2026-05-28,35.684266609931385,34.96706414408054,1.020510800188876,3,11,1,0,2.0,1,7.0,21.0,7238.144045246734,7126.880279744993,4.0,0.5172413793103449,0.6896551724137931,3,True,5,1,3,,,,0,,,,,,,,,1,9.0
2026-05-28,2026-05-29,29.01319995744854,33.176232134143945,0.8745176317834193,4,12,1,0,2.0,1,7.0,22.0,7195.60803393505,7122.819570797062,9.0,0.5747126436781609,0.6949152542372882,4,True,5,1,4,,,,0,,,,,,,,,1,5.0
2026-05-29,2026-05-30,23.009899968086405,31.233043711099533,0.7367165422916881,5,13,1,0,2.0,1,7.0,23.0,6228.456025451287,6861.0389107420915,5.0,0.4827586206896552,0.7,5,True,5,1,5,,,,0,,,,,,,,,1,29.0
2026-05-30,2026-05-31,24.507424976064804,31.079040696540943,0.7885515262635648,6,14,1,0,2.0,1,7.0,24.0,5471.342019088465,6608.553468621947,29.0,0.2988505747126437,0.7049180327868853,6,True,5,1,6,18.4,5.4,0.0,0,11.5,-0.805573770491808,-3.644590163934428,-25.341530054644807,-0.9786885245901651,0.0,0.0,0.0,0,0.0
2026-05-31,2026-06-01,18.3805687320486,28.935658579538117,0.6352220628234272,7,0,0,0,1.0,0,6.0,24.0,4103.506514316349,6152.791160441123,0.0,0.4482758620689655,0.5666666666666667,0,True,6,2,7,21.7,6.7,0.0,0,10.0,2.3514754098360626,-2.4521311475409826,-25.136612021857925,-2.4747540983606555,0.0,0.0,0.0,1,5.0
2026-06-01,2026-06-02,15.035426549036451,27.28492350508721,0.5510525454188329,8,1,1,0,1.0,0,6.0,25.0,3817.879885737262,5932.667632134838,5.0,0.5172413793103449,0.5806451612903226,1,True,6,2,8,27.5,9.4,0.0,0,9.5,8.040655737704917,0.13245901639344382,-25.19125683060109,-3.0062295081967214,0.0,0.0,0.0,1,50.0
2026-06-02,2026-06-03,23.776569911777337,28.851480504736365,0.8241022469496526,0,2,1,1,2.0,1,6.0,26.0,5132.909914302947,6149.587105780711,50.0,0.5517241379310345,0.59375,2,True,6,2,9,19.9,14.1,4.166666666666666,1,16.3,0.34327868852459176,4.737704918032787,-21.051912568306008,3.792459016393442,0.0,0.0,0.0,1,84.0
2026-06-03,2026-06-04,38.832427433833004,32.65482667682351,1.189178794857729,0,3,1,1,2.0,1,6.0,26.0,6568.182435727211,6475.408684692386,84.0,0.5227272727272727,0.6060606060606061,3,True,6,2,10,18.1,12.0,12.5,1,16.0,-1.5796721311475395,2.5308196721311464,-12.527322404371585,3.517377049180329,0.0,28.57142857142857,0.0,1,2.0
2026-06-04,2026-06-05,29.624320575374753,30.540700699111543,0.9699947904678085,1,4,1,0,2.0,1,6.0,26.0,5248.386826795408,6117.725327127393,2.0,0.5795454545454546,0.6176470588235294,4,True,6,2,11,16.7,10.2,25.0,1,20.6,-3.1521311475409846,0.6301639344262284,0.792349726775953,8.186229508196721,0.0,42.857142857142854,60.0,1,38.0
2026-06-05,2026-06-06,31.718240431531065,31.055135133655572,1.021352516903295,2,5,1,0,2.0,1,6.0,26.0,5946.290120096555,6250.295994222055,38.0,0.48863636363636365,0.6285714285714286,5,True,6,2,12,14.1,7.7,66.66666666666666,1,12.0,-5.94163934426229,-1.9626229508196724,43.155737704918025,-0.32655737704918053,75.0,100.0,80.0,0,0.0
2026-06-06,2026-06-07,23.7886803236483,28.913401676162085,0.8227561941720989,3,0,0,0,1.0,0,5.0,25.0,4800.967590072416,5913.379029103293,0.0,0.29545454545454547,0.6111111111111112,6,True,6,2,13,16.3,7.5,16.666666666666664,1,12.6,-3.930163934426229,-2.2750819672131133,-6.0792349726776,0.3934426229508201,0.0,57.14285714285714,0.0,0,0.0
2026-06-07,2026-06-08,17.841510242736227,26.919373974357804,0.6627758230830797,4,0,0,0,0.0,0,5.0,24.0,3600.725692554312,5505.559785716859,0.0,0.45454545454545453,0.5945945945945946,0,True,6,2,14,15.8,7.1,45.83333333333333,1,10.9,-4.575737704918033,-2.8059016393442633,22.950819672131146,-1.2937704918032775,0.0,42.857142857142854,100.0,1,32.0
2026-06-08,2026-06-09,21.38113268205217,27.26976197612623,0.7840601139375781,5,1,1,0,1.0,0,5.0,24.0,4603.794269415734,5650.9004901501785,32.0,0.5227272727272727,0.6052631578947368,1,False,6,2,15,16.5,10.6,62.5,1,26.6,-4.018032786885247,0.5655737704918025,39.76775956284153,14.43377049180328,100.0,28.57142857142857,40.0,1,7.0
2026-06-09,2026-06-10,17.785849511539126,25.87184735708304,0.6874595874836059,6,2,1,0,2.0,1,5.0,25.0,4328.845702061801,5502.838387381201,7.0,0.5568181818181818,0.6153846153846154,2,False,6,2,16,17.6,9.7,29.166666666666668,1,12.6,-2.9977049180327846,-0.46918032786885355,6.311475409836067,0.43967213114754067,75.0,57.14285714285714,0.0,1,25.0
2026-06-10,2026-06-11,19.589387133654345,25.81171995314628,0.7589338164683801,7,3,1,0,2.0,1,5.0,25.0,5109.1342765463505,5637.125395148014,25.0,0.5280898876404494,0.625,3,False,6,2,17,21.0,7.6,0.0,0,11.1,0.33803278688524685,-2.6852459016393446,-22.841530054644807,-1.0688524590163944,0.0,0.0,0.0,1,52.0
2026-06-11,2026-06-12,27.69204035024076,27.61780823223964,1.0026878352321407,0,4,1,1,2.0,1,5.0,25.0,5917.600707409763,5823.737436861944,52.0,0.5842696629213483,0.6341463414634146,4,False,6,2,18,21.6,9.0,0.0,0,13.0,0.8721311475409834,-1.3668852459016403,-22.500000000000004,0.878032786885246,0.0,0.0,0.0,1,29.0
2026-06-12,2026-06-13,28.01903026268057,27.71313180243001,1.0110380328874897,1,5,1,0,2.0,1,5.0,25.0,6823.950530557322,6080.238303285258,29.0,0.48314606741573035,0.6428571428571429,5,False,6,2,19,25.6,10.2,0.0,0,13.5,4.809836065573773,-0.25377049180328015,-22.25409836065574,1.3878688524590164,0.0,0.0,0.0,0,0.0
2026-06-13,2026-06-14,21.014272697010426,25.801881333296905,0.8144473042704778,2,0,0,0,1.0,0,5.0,24.0,5117.9628979179915,5660.911523748343,0.0,0.29213483146067415,0.627906976744186,6,False,6,2,20,28.5,12.3,0.0,0,12.5,7.626557377049181,1.7931147540983599,-21.88524590163934,0.4193442622950805,0.0,0.0,0.0,1,59.0
2026-06-14,2026-06-15,30.51070452275782,28.09140675858677,1.0861223428560243,0,1,1,1,1.0,0,6.0,25.0,5653.472173438494,5771.193487627767,59.0,0.4606741573033708,0.6363636363636364,0,False,6,2,21,30.2,14.2,0.0,0,18.1,9.240327868852457,3.644262295081967,-21.50273224043716,6.046885245901642,0.0,0.0,0.0,1,7.0
2026-06-15,2026-06-16,24.633028392068365,26.63682698213251,0.9247733751693377,1,2,1,0,2.0,1,6.0,26.0,5802.35413007887,5804.145660894818,7.0,0.5280898876404494,0.6444444444444445,1,True,6,2,22,22.9,13.4,0.0,0,19.1,1.8760655737704894,2.773114754098362,-21.420765027322407,7.069836065573771,0.0,0.0,0.0,1,23.0
2026-06-16,2026-06-17,24.224771294051273,26.38601132819234,0.9180914459840366,2,3,1,0,2.0,1,6.0,26.0,6451.265597559152,5983.032167040003,23.0,0.5617977528089888,0.6521739130434783,2,True,6,2,23,22.3,10.7,0.0,0,9.2,1.1770491803278702,-0.013770491803278162,-21.202185792349724,-2.764262295081968,0.0,0.0,0.0,1,30.0
2026-06-17,2026-06-18,25.668578470538456,26.635251926248042,0.9637069903304738,3,4,1,0,2.0,1,6.0,26.0,6800.6991981693645,6111.719603795864,30.0,0.5333333333333333,0.6595744680851063,3,True,6,2,24,24.0,10.7,0.0,0,10.6,2.765245901639343,-0.08459016393442731,-20.69672131147541,-1.28360655737705,0.0,0.0,0.0,1,29.0
2026-06-18,2026-06-19,26.501433852903844,26.7983380002999,0.988920799961821,4,5,1,0,2.0,1,6.0,26.0,7086.774398627023,6238.152734568563,29.0,0.5888888888888889,0.6666666666666666,4,True,6,2,25,26.6,12.9,0.0,0,10.4,5.179344262295086,2.0370491803278696,-20.204918032786885,-1.4698360655737712,0.0,0.0,0.0,0,0.0
2026-06-19,2026-06-20,19.876075389677883,24.950176758899907,0.7966306444136891,5,0,0,0,1.0,0,5.0,25.0,5315.080798970268,5807.935304598317,0.0,0.4777777777777778,0.6530612244897959,5,True,6,2,26,21.2,12.2,16.666666666666664,1,14.4,-0.38557377049180275,1.231803278688524,-3.1830601092896167,2.5272131147540993,25.0,42.857142857142854,0.0,1,147.0
2026-06-20,2026-06-21,51.65705654225842,33.36740594794129,1.5481292319472488,0,1,1,1,1.0,0,6.0,25.0,6950.8105992277015,6225.181145660503,147.0,0.3,0.66,6,True,6,2,0,23.7,10.3,0.0,0,9.2,1.9400000000000013,-0.7740983606557386,-19.4672131147541,-2.655081967213116,0.0,0.0,0.0,1,4.0
2026-06-21,2026-06-22,39.74279240669381,31.34206760670396,1.2680335230402273,1,2,1,0,2.0,1,6.0,25.0,7428.607949420776,6407.030721821847,4.0,0.4666666666666667,0.6666666666666666,0,True,6,2,1,26.9,11.4,0.0,0,11.3,4.965245901639342,0.20754098360655782,-18.94808743169399,-0.5459016393442617,0.0,0.0,0.0,1,34.0
2026-06-22,2026-06-23,38.30709430502036,31.52537328900024,1.215119451682635,2,3,1,0,2.0,1,6.0,25.0,9029.705962065582,6919.166534109995,34.0,0.5333333333333333,0.6730769230769231,1,True,6,2,0,29.6,14.9,0.0,0,10.0,7.540983606557379,3.623934426229509,-18.60655737704918,-1.8124590163934435,0.0,0.0,0.0,1,3.0
2026-06-23,2026-06-24,29.480320728765268,29.558106165620913,0.997368389015866,3,4,1,0,2.0,1,6.0,25.0,7131.029471549186,6540.948152447237,3.0,0.5666666666666667,0.6792452830188679,2,True,6,2,1,30.0,15.1,0.0,0,15.0,7.810163934426232,3.7380327868852454,-18.346994535519126,3.165573770491804,0.0,0.0,0.0,0,0.0
2026-06-24,2026-06-25,22.11024054657395,27.519616085233263,0.8034356467072254,4,0,0,0,1.0,0,5.0,24.0,5348.27210366189,6089.848279864668,0.0,0.5384615384615384,0.6666666666666666,3,True,6,2,2,19.2,12.6,8.333333333333332,1,11.2,-3.091803278688527,1.1688524590163922,-9.863387978142079,-0.6501639344262315,0.0,14.285714285714285,20.0,1,28.0
2026-06-25,2026-06-26,23.582680409930465,27.552746010389587,0.8559103474128462,5,1,1,0,1.0,0,5.0,24.0,6487.204077746417,6352.893226080898,28.0,0.5824175824175825,0.6727272727272727,4,True,6,2,3,17.8,12.9,50.0,1,17.3,-4.6190163934426245,1.4055737704918023,32.18579234972678,5.478360655737706,100.0,100.0,0.0,1,6.0
2026-06-26,2026-06-27,19.18701030744785,26.066349733810995,0.7360835139321458,6,2,1,0,2.0,1,6.0,24.0,5894.653058309813,6198.693693247733,6.0,0.4835164835164835,0.6785714285714286,5,True,6,2,4,,,,0,,,,,,,,,1,4.0
2026-06-27,2026-06-28,15.390257730585887,24.544532510789544,0.6270340542774843,7,3,1,0,2.0,1,6.0,24.0,4809.989793732359,5878.507921299613,4.0,0.3076923076923077,0.6842105263157895,6,True,6,2,5,19.0,11.0,20.833333333333336,1,10.9,-3.7901639344262286,-0.6406557377049165,4.002732240437162,-0.8593442622950818,0.0,57.14285714285714,20.0,0,0.0
2026-06-28,2026-06-29,11.542693297939415,22.851806130735092,0.5051107659457512,8,0,0,0,1.0,0,5.0,23.0,3607.49234529927,5473.0935818996395,0.0,0.4725274725274725,0.6724137931034483,0,True,6,2,6,17.6,12.2,20.833333333333336,1,10.4,-5.3468852459016425,0.45770491803278546,4.590163934426233,-1.3531147540983604,25.0,57.14285714285714,0.0,1,3.0
2026-06-29,2026-06-30,9.407019973454561,21.48271605275336,0.43788783272815723,9,1,1,0,1.0,0,5.0,23.0,3063.3692589744524,5194.328507285872,3.0,0.5384615384615384,0.6779661016949152,1,True,6,2,7,16.0,12.3,20.833333333333336,1,11.3,-7.122950819672127,0.45803278688524784,4.849726775956286,-0.4432786885245896,25.0,57.14285714285714,0.0,1,42.0
2026-06-30,2026-07-01,17.55526498009092,22.897701152563474,0.7666824220965759,0,2,1,1,2.0,1,5.0,24.0,4813.776944230839,5530.236886093742,42.0,0.5604395604395604,0.3870967741935484,2,True,7,2,8,17.6,10.9,0.0,0,9.6,-5.676065573770494,-1.0554098360655733,-15.806010928961747,-2.135737704918032,0.0,0.0,0.0,1,53.0
2026-07-01,2026-07-02,26.41644873506819,24.97372176273151,1.0577698024364823,0,3,1,1,2.0,1,6.0,24.0,5804.8327081731295,5754.22054912176,53.0,0.5434782608695652,0.40625,3,True,7,2,9,19.0,11.7,29.166666666666668,1,12.3,-4.402622950819673,-0.38163934426229496,13.60655737704918,0.5770491803278688,0.0,28.57142857142857,40.0,1,5.0
2026-07-02,2026-07-03,21.062336551301144,23.596223710129337,0.8926147170854101,1,4,1,0,2.0,1,6.0,24.0,4989.874531129847,5532.894994009915,5.0,0.5869565217391305,0.42424242424242425,4,True,7,2,10,21.6,13.9,29.166666666666668,1,13.1,-1.895409836065575,1.7540983606557372,13.688524590163933,1.4022950819672122,25.0,42.857142857142854,0.0,0,0.0
2026-07-03,2026-07-04,15.796752413475858,21.96889793701697,0.7190507443188026,2,0,0,0,1.0,0,5.0,23.0,5615.655898347385,5668.074649595437,0.0,0.4891304347826087,0.4117647058823529,5,True,7,2,11,21.6,12.2,4.166666666666666,1,14.2,-2.038360655737705,-0.00754098360655675,-10.792349726775956,2.571803278688524,0.0,14.285714285714285,0.0,0,0.0
2026-07-04,2026-07-05,11.847564310106893,20.45380152756752,0.5792353218123688,3,0,0,0,0.0,0,4.0,22.0,4211.741923760539,5277.172949623338,0.0,0.30434782608695654,0.4,6,True,7,2,12,22.5,10.8,0.0,0,11.7,-1.2577049180327862,-1.4806557377049163,-14.617486338797812,0.12950819672131075,0.0,0.0,0.0,0,0.0
2026-07-05,2026-07-06,8.88567323258017,19.043194525666312,0.4666062314599638,4,0,0,0,0.0,0,4.0,21.0,3158.8064428204043,4913.229987580349,0.0,0.4782608695652174,0.3888888888888889,0,True,7,2,13,27.0,11.1,0.0,0,11.0,3.090491803278688,-1.2563934426229508,-13.866120218579235,-0.4655737704918028,0.0,0.0,0.0,0,0.0
2026-07-06,2026-07-07,6.664254924435128,17.729870765275532,0.3758772420094153,5,0,0,0,0.0,0,3.0,21.0,2369.104832115303,4574.386540161015,0.0,0.5434782608695652,0.3783783783783784,1,False,7,2,14,23.7,12.0,0.0,0,14.5,-0.3570491803278699,-0.45442622950819533,-13.688524590163935,3.02983606557377,0.0,0.0,0.0,1,47.0
2026-07-07,2026-07-08,16.748191193326345,19.748500367670324,0.8480740755761033,0,1,1,1,1.0,0,3.0,22.0,4150.078624086477,4913.60126152922,47.0,0.5652173913043478,0.39473684210526316,2,False,7,2,15,21.3,12.8,0.0,0,12.8,-2.808524590163934,0.25639344262295083,-13.60655737704918,1.3167213114754102,0.0,0.0,0.0,1,65.0
